Model.name,Eval.metric,Testing.data,Evaluating.data,Cutoff,Sensitivity,Specificity,sps
GAM_RUN5_PA4,ACCURACY,0.909,NA,961,10,98.333,Lsol
GAM_RUN5_PA4,SR,0.413,NA,699,63.333,91,Lsol
MAXENT.Phillips_RUN1_PA5,TSS,0.643,NA,455,83.333,81,Lsol
MAXENT.Phillips_RUN1_PA5,ROC,0.849,NA,452.5,83.333,81,Lsol
MAXENT.Phillips_RUN1_PA5,FAR,0.6,NA,808,10,99.333,Lsol
MAXENT.Phillips_RUN1_PA5,ACCURACY,0.912,NA,808,10,99.333,Lsol
MAXENT.Phillips_RUN1_PA5,SR,0.6,NA,808,10,99.333,Lsol
GLM_RUN1_PA5,TSS,0.71,NA,409,96.667,74.333,Lsol
GLM_RUN1_PA5,ROC,0.861,NA,412,96.667,74.333,Lsol
GLM_RUN1_PA5,FAR,1,NA,929.5,6.667,100,Lsol
GLM_RUN1_PA5,ACCURACY,0.918,NA,925,10,100,Lsol
GLM_RUN1_PA5,SR,1,NA,929.5,6.667,100,Lsol
ANN_RUN1_PA5,TSS,0.743,NA,212,96.667,77.667,Lsol
ANN_RUN1_PA5,ROC,0.903,NA,214,96.667,78,Lsol
ANN_RUN1_PA5,FAR,0.474,NA,946,30,96.667,Lsol
ANN_RUN1_PA5,ACCURACY,0.909,NA,975,3.333,100,Lsol
ANN_RUN1_PA5,SR,0.474,NA,946,30,96.667,Lsol
RF_RUN1_PA5,TSS,0.827,NA,106,100,82.667,Lsol
RF_RUN1_PA5,ROC,0.937,NA,106,100,82.667,Lsol
RF_RUN1_PA5,FAR,0.643,NA,981,30,98.333,Lsol
RF_RUN1_PA5,ACCURACY,0.921,NA,981,30,98.333,Lsol
RF_RUN1_PA5,SR,0.643,NA,981,30,98.333,Lsol
GAM_RUN1_PA5,TSS,0.633,NA,254,80,83.333,Lsol
GAM_RUN1_PA5,ROC,0.871,NA,253.5,80,83.333,Lsol
GAM_RUN1_PA5,FAR,0.407,NA,917,36.667,94.667,Lsol
GAM_RUN1_PA5,ACCURACY,0.909,NA,953,3.333,100,Lsol
GAM_RUN1_PA5,SR,0.407,NA,917,36.667,94.667,Lsol
MAXENT.Phillips_RUN2_PA5,TSS,0.737,NA,202,93.333,80.333,Lsol
MAXENT.Phillips_RUN2_PA5,ROC,0.928,NA,207,93.333,80.667,Lsol
MAXENT.Phillips_RUN2_PA5,FAR,0.778,NA,980,26.667,99,Lsol
MAXENT.Phillips_RUN2_PA5,ACCURACY,0.93,NA,858.5,46.667,97,Lsol
MAXENT.Phillips_RUN2_PA5,SR,0.778,NA,980,26.667,99,Lsol
GLM_RUN2_PA5,TSS,0.69,NA,388,96.667,72.333,Lsol
GLM_RUN2_PA5,ROC,0.857,NA,388.5,96.667,72.333,Lsol
GLM_RUN2_PA5,FAR,0.391,NA,904,30,95.333,Lsol
GLM_RUN2_PA5,ACCURACY,0.909,NA,931,0,99.333,Lsol
GLM_RUN2_PA5,SR,0.391,NA,904,30,95.333,Lsol
ANN_RUN2_PA5,TSS,0.717,NA,228,96.667,75,Lsol
ANN_RUN2_PA5,ROC,0.904,NA,229,96.667,75,Lsol
ANN_RUN2_PA5,FAR,0.5,NA,932.5,16.667,98,Lsol
ANN_RUN2_PA5,ACCURACY,0.909,NA,937,13.333,98.667,Lsol
ANN_RUN2_PA5,SR,0.5,NA,932.5,16.667,98,Lsol
RF_RUN2_PA5,TSS,0.76,NA,91,96.667,79.333,Lsol
RF_RUN2_PA5,ROC,0.946,NA,93,96.667,79.667,Lsol
RF_RUN2_PA5,FAR,0.769,NA,990,33.333,99,Lsol
RF_RUN2_PA5,ACCURACY,0.939,NA,946,53.333,98,Lsol
RF_RUN2_PA5,SR,0.769,NA,990,33.333,99,Lsol
GAM_RUN2_PA5,TSS,0.69,NA,131,90,78.667,Lsol
GAM_RUN2_PA5,ROC,0.881,NA,133,90,79,Lsol
GAM_RUN2_PA5,FAR,0.448,NA,925,43.333,94.333,Lsol
GAM_RUN2_PA5,ACCURACY,0.909,NA,952,6.667,98.333,Lsol
GAM_RUN2_PA5,SR,0.448,NA,925,43.333,94.333,Lsol
MAXENT.Phillips_RUN3_PA5,TSS,0.62,NA,375,83.333,78.667,Lsol
MAXENT.Phillips_RUN3_PA5,ROC,0.863,NA,375,83.333,78.667,Lsol
MAXENT.Phillips_RUN3_PA5,FAR,0.8,NA,869,13.333,99.667,Lsol
MAXENT.Phillips_RUN3_PA5,ACCURACY,0.918,NA,869,13.333,99.667,Lsol
MAXENT.Phillips_RUN3_PA5,SR,0.8,NA,869,13.333,99.667,Lsol
GLM_RUN3_PA5,TSS,0.57,NA,351,83.333,73.667,Lsol
GLM_RUN3_PA5,ROC,0.81,NA,348.5,83.333,73.667,Lsol
GLM_RUN3_PA5,FAR,0.353,NA,832,40,92.667,Lsol
GLM_RUN3_PA5,ACCURACY,0.909,NA,927,0,99.667,Lsol
GLM_RUN3_PA5,SR,0.353,NA,832,40,92.667,Lsol
ANN_RUN3_PA5,TSS,0.657,NA,99,93.333,72.333,Lsol
ANN_RUN3_PA5,ROC,0.864,NA,98,93.333,72.333,Lsol
ANN_RUN3_PA5,FAR,0.579,NA,908,36.667,97.333,Lsol
ANN_RUN3_PA5,ACCURACY,0.918,NA,894.5,40,95.667,Lsol
ANN_RUN3_PA5,SR,0.579,NA,908,36.667,97.333,Lsol
RF_RUN3_PA5,TSS,0.697,NA,137,90,79,Lsol
RF_RUN3_PA5,ROC,0.915,NA,142.5,90,80.667,Lsol
RF_RUN3_PA5,FAR,0.778,NA,990,23.333,99.333,Lsol
RF_RUN3_PA5,ACCURACY,0.927,NA,971,30,99,Lsol
RF_RUN3_PA5,SR,0.778,NA,990,23.333,99.333,Lsol
GAM_RUN3_PA5,TSS,0.643,NA,743.5,73.333,91,Lsol
GAM_RUN3_PA5,ROC,0.814,NA,741,73.333,91,Lsol
GAM_RUN3_PA5,FAR,0.48,NA,917,40,95.667,Lsol
GAM_RUN3_PA5,ACCURACY,0.909,NA,953,0,99.333,Lsol
GAM_RUN3_PA5,SR,0.48,NA,917,40,95.667,Lsol
MAXENT.Phillips_RUN4_PA5,TSS,0.167,NA,313,20,96.667,Lsol
MAXENT.Phillips_RUN4_PA5,ROC,0.583,NA,316,20,96.667,Lsol
MAXENT.Phillips_RUN4_PA5,FAR,0.375,NA,313,20,96.667,Lsol
MAXENT.Phillips_RUN4_PA5,ACCURACY,0.909,NA,632,20,96.667,Lsol
MAXENT.Phillips_RUN4_PA5,SR,0.375,NA,313,20,96.667,Lsol
GLM_RUN4_PA5,TSS,0.637,NA,339,90,73.667,Lsol
GLM_RUN4_PA5,ROC,0.87,NA,341,90,73.667,Lsol
GLM_RUN4_PA5,FAR,0.5,NA,926.5,10,99,Lsol
GLM_RUN4_PA5,ACCURACY,0.909,NA,931,6.667,99.333,Lsol
GLM_RUN4_PA5,SR,0.5,NA,926.5,10,99,Lsol
ANN_RUN4_PA5,TSS,0.743,NA,63,100,74,Lsol
ANN_RUN4_PA5,ROC,0.926,NA,68.5,100,74.667,Lsol
ANN_RUN4_PA5,FAR,0.529,NA,945,30,97.333,Lsol
ANN_RUN4_PA5,ACCURACY,0.912,NA,902.5,50,95,Lsol
ANN_RUN4_PA5,SR,0.529,NA,945,30,97.333,Lsol
RF_RUN4_PA5,TSS,0.853,NA,154,96.667,88.333,Lsol
RF_RUN4_PA5,ROC,0.961,NA,156,96.667,88.667,Lsol
RF_RUN4_PA5,FAR,0.786,NA,990,40,99,Lsol
RF_RUN4_PA5,ACCURACY,0.939,NA,692,80,95.333,Lsol
RF_RUN4_PA5,SR,0.786,NA,990,40,99,Lsol
GAM_RUN4_PA5,TSS,0.82,NA,615,93.333,88.667,Lsol
GAM_RUN4_PA5,ROC,0.944,NA,615.5,93.333,88.667,Lsol
GAM_RUN4_PA5,FAR,0.611,NA,945,40,97.667,Lsol
GAM_RUN4_PA5,ACCURACY,0.927,NA,907,60,96,Lsol
GAM_RUN4_PA5,SR,0.611,NA,945,40,97.667,Lsol
MAXENT.Phillips_RUN5_PA5,TSS,0.703,NA,455,83.333,87,Lsol
MAXENT.Phillips_RUN5_PA5,ROC,0.886,NA,459.5,83.333,87.333,Lsol
MAXENT.Phillips_RUN5_PA5,FAR,0.714,NA,980,16.667,99.333,Lsol
MAXENT.Phillips_RUN5_PA5,ACCURACY,0.918,NA,949,26.667,98.333,Lsol
MAXENT.Phillips_RUN5_PA5,SR,0.714,NA,980,16.667,99.333,Lsol
GLM_RUN5_PA5,TSS,0.617,NA,345,90,71.667,Lsol
GLM_RUN5_PA5,ROC,0.875,NA,347.5,90,71.667,Lsol
GLM_RUN5_PA5,FAR,0.6,NA,928,10,99.333,Lsol
GLM_RUN5_PA5,ACCURACY,0.912,NA,928,10,99.333,Lsol
GLM_RUN5_PA5,SR,0.6,NA,928,10,99.333,Lsol
ANN_RUN5_PA5,TSS,0.73,NA,76,100,72.667,Lsol
ANN_RUN5_PA5,ROC,0.924,NA,76.5,100,73,Lsol
ANN_RUN5_PA5,FAR,0.667,NA,955.5,30,98.333,Lsol
ANN_RUN5_PA5,ACCURACY,0.924,NA,951,33.333,98.333,Lsol
ANN_RUN5_PA5,SR,0.667,NA,955.5,30,98.333,Lsol
RF_RUN5_PA5,TSS,0.79,NA,177,93.333,85.667,Lsol
RF_RUN5_PA5,ROC,0.937,NA,182,93.333,86,Lsol
RF_RUN5_PA5,FAR,0.727,NA,990,26.667,99,Lsol
RF_RUN5_PA5,ACCURACY,0.933,NA,936,46.667,98,Lsol
RF_RUN5_PA5,SR,0.727,NA,990,26.667,99,Lsol
GAM_RUN5_PA5,TSS,0.623,NA,413,73.333,89,Lsol
GAM_RUN5_PA5,ROC,0.84,NA,413.5,73.333,89,Lsol
GAM_RUN5_PA5,FAR,0.462,NA,902,40,95,Lsol
GAM_RUN5_PA5,ACCURACY,0.909,NA,955,6.667,100,Lsol
GAM_RUN5_PA5,SR,0.462,NA,902,40,95,Lsol
MAXENT.Phillips_RUN1_PA1,TSS,0.707,NA,268,85.714,85,Slat
MAXENT.Phillips_RUN1_PA1,ROC,0.923,NA,278,85.714,85.333,Slat
MAXENT.Phillips_RUN1_PA1,FAR,0.838,NA,960,38.095,98,Slat
MAXENT.Phillips_RUN1_PA1,ACCURACY,0.885,NA,616,70.238,93.667,Slat
MAXENT.Phillips_RUN1_PA1,SR,0.838,NA,960,38.095,98,Slat
GLM_RUN1_PA1,TSS,0.63,NA,600,77.381,85.333,Slat
GLM_RUN1_PA1,ROC,0.861,NA,603,77.381,85.667,Slat
GLM_RUN1_PA1,FAR,0.68,NA,895,20.238,97.333,Slat
GLM_RUN1_PA1,ACCURACY,0.839,NA,649.5,75,86.333,Slat
GLM_RUN1_PA1,SR,0.68,NA,895,20.238,97.333,Slat
ANN_RUN1_PA1,TSS,0.72,NA,182,94.048,78,Slat
ANN_RUN1_PA1,ROC,0.899,NA,184,94.048,78,Slat
ANN_RUN1_PA1,FAR,0.667,NA,851,57.143,92,Slat
ANN_RUN1_PA1,ACCURACY,0.849,NA,796,67.857,89.667,Slat
ANN_RUN1_PA1,SR,0.667,NA,851,57.143,92,Slat
RF_RUN1_PA1,TSS,0.831,NA,176,96.429,86.333,Slat
RF_RUN1_PA1,ROC,0.968,NA,178,96.429,86.667,Slat
RF_RUN1_PA1,FAR,0.971,NA,990,40.476,99.667,Slat
RF_RUN1_PA1,ACCURACY,0.927,NA,719,86.905,94.333,Slat
RF_RUN1_PA1,SR,0.971,NA,990,40.476,99.667,Slat
GAM_RUN1_PA1,TSS,0.778,NA,223,96.429,81.333,Slat
GAM_RUN1_PA1,ROC,0.922,NA,222,96.429,81.333,Slat
GAM_RUN1_PA1,FAR,0.75,NA,945,28.571,97.333,Slat
GAM_RUN1_PA1,ACCURACY,0.87,NA,651,80.952,88.667,Slat
GAM_RUN1_PA1,SR,0.75,NA,945,28.571,97.333,Slat
MAXENT.Phillips_RUN2_PA1,TSS,0.652,NA,283,84.524,80.667,Slat
MAXENT.Phillips_RUN2_PA1,ROC,0.898,NA,184.5,88.095,77.333,Slat
MAXENT.Phillips_RUN2_PA1,FAR,0.784,NA,949,47.619,96.333,Slat
MAXENT.Phillips_RUN2_PA1,ACCURACY,0.857,NA,939,48.81,95.667,Slat
MAXENT.Phillips_RUN2_PA1,SR,0.784,NA,949,47.619,96.333,Slat
GLM_RUN2_PA1,TSS,0.604,NA,393,88.095,72.333,Slat
GLM_RUN2_PA1,ROC,0.862,NA,236,97.619,63,Slat
GLM_RUN2_PA1,FAR,0.667,NA,901,21.429,97,Slat
GLM_RUN2_PA1,ACCURACY,0.826,NA,683,63.095,88,Slat
GLM_RUN2_PA1,SR,0.667,NA,901,21.429,97,Slat
ANN_RUN2_PA1,TSS,0.747,NA,533,94.048,80.667,Slat
ANN_RUN2_PA1,ROC,0.905,NA,534.5,94.048,80.667,Slat
ANN_RUN2_PA1,FAR,0.667,NA,959,7.143,99,Slat
ANN_RUN2_PA1,ACCURACY,0.849,NA,736,75,87.333,Slat
ANN_RUN2_PA1,SR,0.667,NA,959,7.143,99,Slat
RF_RUN2_PA1,TSS,0.869,NA,411,95.238,91.667,Slat
RF_RUN2_PA1,ROC,0.965,NA,411,95.238,91.667,Slat
RF_RUN2_PA1,FAR,0.9,NA,990,44.048,98.667,Slat
RF_RUN2_PA1,ACCURACY,0.924,NA,411,95.238,91.667,Slat
RF_RUN2_PA1,SR,0.9,NA,990,44.048,98.667,Slat
GAM_RUN2_PA1,TSS,0.756,NA,184,97.619,78,Slat
GAM_RUN2_PA1,ROC,0.907,NA,184.5,97.619,78,Slat
GAM_RUN2_PA1,FAR,0.658,NA,884,60.714,91.333,Slat
GAM_RUN2_PA1,ACCURACY,0.859,NA,534,88.095,85.333,Slat
GAM_RUN2_PA1,SR,0.658,NA,884,60.714,91.333,Slat
MAXENT.Phillips_RUN3_PA1,TSS,0.715,NA,152,90.476,81,Slat
MAXENT.Phillips_RUN3_PA1,ROC,0.914,NA,152,90.476,81,Slat
MAXENT.Phillips_RUN3_PA1,FAR,0.733,NA,980,52.381,94.667,Slat
MAXENT.Phillips_RUN3_PA1,ACCURACY,0.867,NA,768,63.095,93.333,Slat
MAXENT.Phillips_RUN3_PA1,SR,0.733,NA,980,52.381,94.667,Slat
GLM_RUN3_PA1,TSS,0.628,NA,599.5,82.143,80.667,Slat
GLM_RUN3_PA1,ROC,0.866,NA,606.5,82.143,81,Slat
GLM_RUN3_PA1,FAR,0.625,NA,885,23.81,96,Slat
GLM_RUN3_PA1,ACCURACY,0.831,NA,785,59.524,89.667,Slat
GLM_RUN3_PA1,SR,0.625,NA,885,23.81,96,Slat
ANN_RUN3_PA1,TSS,0.72,NA,715,85.714,86.333,Slat
ANN_RUN3_PA1,ROC,0.903,NA,718,85.714,86.333,Slat
ANN_RUN3_PA1,FAR,0.667,NA,866,61.905,91.333,Slat
ANN_RUN3_PA1,ACCURACY,0.862,NA,715,85.714,86.333,Slat
ANN_RUN3_PA1,SR,0.667,NA,866,61.905,91.333,Slat
RF_RUN3_PA1,TSS,0.834,NA,289,94.048,89.333,Slat
RF_RUN3_PA1,ROC,0.963,NA,288.5,94.048,89.333,Slat
RF_RUN3_PA1,FAR,0.913,NA,990,52.381,98.667,Slat
RF_RUN3_PA1,ACCURACY,0.914,NA,594,80.952,94.333,Slat
RF_RUN3_PA1,SR,0.913,NA,990,52.381,98.667,Slat
GAM_RUN3_PA1,TSS,0.73,NA,133,97.619,75.333,Slat
GAM_RUN3_PA1,ROC,0.914,NA,134,97.619,75.333,Slat
GAM_RUN3_PA1,FAR,0.75,NA,950,21.429,98,Slat
GAM_RUN3_PA1,ACCURACY,0.859,NA,724,78.571,88,Slat
GAM_RUN3_PA1,SR,0.75,NA,950,21.429,98,Slat
MAXENT.Phillips_RUN4_PA1,TSS,0.668,NA,182,79.762,87,Slat
MAXENT.Phillips_RUN4_PA1,ROC,0.901,NA,36,91.667,75.667,Slat
MAXENT.Phillips_RUN4_PA1,FAR,0.816,NA,954.5,47.619,97,Slat
MAXENT.Phillips_RUN4_PA1,ACCURACY,0.862,NA,707,58.333,94,Slat
MAXENT.Phillips_RUN4_PA1,SR,0.816,NA,954.5,47.619,97,Slat
GLM_RUN4_PA1,TSS,0.615,NA,655,73.81,87.667,Slat
GLM_RUN4_PA1,ROC,0.865,NA,656.5,73.81,87.667,Slat
GLM_RUN4_PA1,FAR,0.738,NA,852,36.905,96.333,Slat
GLM_RUN4_PA1,ACCURACY,0.849,NA,700,66.667,89.667,Slat
GLM_RUN4_PA1,SR,0.738,NA,852,36.905,96.333,Slat
ANN_RUN4_PA1,TSS,0.741,NA,147,98.81,75.333,Slat
ANN_RUN4_PA1,ROC,0.914,NA,146.5,98.81,75.333,Slat
ANN_RUN4_PA1,FAR,0.769,NA,942,14.286,99,Slat
ANN_RUN4_PA1,ACCURACY,0.849,NA,661,88.095,84,Slat
ANN_RUN4_PA1,SR,0.769,NA,942,14.286,99,Slat
RF_RUN4_PA1,TSS,0.844,NA,240,96.429,88,Slat
RF_RUN4_PA1,ROC,0.966,NA,249.5,96.429,88.333,Slat
RF_RUN4_PA1,FAR,0.864,NA,940,60.714,97.333,Slat
RF_RUN4_PA1,ACCURACY,0.919,NA,643,84.524,94,Slat
RF_RUN4_PA1,SR,0.864,NA,940,60.714,97.333,Slat
GAM_RUN4_PA1,TSS,0.728,NA,479,90.476,82.333,Slat
GAM_RUN4_PA1,ROC,0.902,NA,482,90.476,82.333,Slat
GAM_RUN4_PA1,FAR,0.786,NA,950,14.286,98.667,Slat
GAM_RUN4_PA1,ACCURACY,0.852,NA,808.5,67.857,89.667,Slat
GAM_RUN4_PA1,SR,0.786,NA,950,14.286,98.667,Slat
MAXENT.Phillips_RUN5_PA1,TSS,0.722,NA,172,92.857,79.333,Slat
MAXENT.Phillips_RUN5_PA1,ROC,0.908,NA,170.5,92.857,79.333,Slat
MAXENT.Phillips_RUN5_PA1,FAR,0.721,NA,914,58.333,93.667,Slat
MAXENT.Phillips_RUN5_PA1,ACCURACY,0.859,NA,909,58.333,93.667,Slat
MAXENT.Phillips_RUN5_PA1,SR,0.721,NA,914,58.333,93.667,Slat
GLM_RUN5_PA1,TSS,0.629,NA,432,92.857,70,Slat
GLM_RUN5_PA1,ROC,0.87,NA,436,92.857,70.333,Slat
GLM_RUN5_PA1,FAR,0.714,NA,930,11.905,98.667,Slat
GLM_RUN5_PA1,ACCURACY,0.836,NA,767,66.667,88.333,Slat
GLM_RUN5_PA1,SR,0.714,NA,930,11.905,98.667,Slat
ANN_RUN5_PA1,TSS,0.77,NA,182,100,77,Slat
ANN_RUN5_PA1,ROC,0.927,NA,182.5,100,77,Slat
ANN_RUN5_PA1,FAR,0.789,NA,958,17.857,98.667,Slat
ANN_RUN5_PA1,ACCURACY,0.875,NA,791,71.429,92,Slat
ANN_RUN5_PA1,SR,0.789,NA,958,17.857,98.667,Slat
RF_RUN5_PA1,TSS,0.802,NA,266,92.857,87.333,Slat
RF_RUN5_PA1,ROC,0.953,NA,264,92.857,87.333,Slat
RF_RUN5_PA1,FAR,0.857,NA,980,50,97.667,Slat
RF_RUN5_PA1,ACCURACY,0.906,NA,486,85.714,92,Slat
RF_RUN5_PA1,SR,0.857,NA,980,50,97.667,Slat
GAM_RUN5_PA1,TSS,0.736,NA,544,89.286,84.333,Slat
GAM_RUN5_PA1,ROC,0.907,NA,545,89.286,84.333,Slat
GAM_RUN5_PA1,FAR,0.739,NA,950,21.429,98,Slat
GAM_RUN5_PA1,ACCURACY,0.865,NA,733,78.571,88.667,Slat
GAM_RUN5_PA1,SR,0.739,NA,950,21.429,98,Slat
MAXENT.Phillips_RUN1_PA2,TSS,0.59,NA,338,72.619,86.333,Slat
MAXENT.Phillips_RUN1_PA2,ROC,0.877,NA,346.5,72.619,86.667,Slat
MAXENT.Phillips_RUN1_PA2,FAR,0.809,NA,990,46.429,96.333,Slat
MAXENT.Phillips_RUN1_PA2,ACCURACY,0.867,NA,793,57.143,95,Slat
MAXENT.Phillips_RUN1_PA2,SR,0.809,NA,990,46.429,96.333,Slat
GLM_RUN1_PA2,TSS,0.579,NA,649,76.19,81.667,Slat
GLM_RUN1_PA2,ROC,0.837,NA,649,76.19,81.667,Slat
GLM_RUN1_PA2,FAR,0.574,NA,854,33.333,93.333,Slat
GLM_RUN1_PA2,ACCURACY,0.81,NA,747,63.095,86,Slat
GLM_RUN1_PA2,SR,0.574,NA,854,33.333,93.333,Slat
ANN_RUN1_PA2,TSS,0.699,NA,331,95.238,74.333,Slat
ANN_RUN1_PA2,ROC,0.903,NA,335,95.238,74.667,Slat
ANN_RUN1_PA2,FAR,0.826,NA,939,22.619,98.333,Slat
ANN_RUN1_PA2,ACCURACY,0.854,NA,883,63.095,91.667,Slat
ANN_RUN1_PA2,SR,0.826,NA,939,22.619,98.333,Slat
RF_RUN1_PA2,TSS,0.862,NA,537,92.857,93.333,Slat
RF_RUN1_PA2,ROC,0.972,NA,482,94.048,93,Slat
RF_RUN1_PA2,FAR,0.917,NA,990,53.571,98.333,Slat
RF_RUN1_PA2,ACCURACY,0.932,NA,652.5,85.714,95,Slat
RF_RUN1_PA2,SR,0.917,NA,990,53.571,98.333,Slat
GAM_RUN1_PA2,TSS,0.762,NA,423,95.238,81,Slat
GAM_RUN1_PA2,ROC,0.924,NA,425,95.238,81,Slat
GAM_RUN1_PA2,FAR,0.756,NA,942,38.095,96,Slat
GAM_RUN1_PA2,ACCURACY,0.862,NA,732,84.524,86.333,Slat
GAM_RUN1_PA2,SR,0.756,NA,942,38.095,96,Slat
MAXENT.Phillips_RUN2_PA2,TSS,0.576,NA,51,78.571,79,Slat
MAXENT.Phillips_RUN2_PA2,ROC,0.832,NA,36.5,80.952,77.333,Slat
MAXENT.Phillips_RUN2_PA2,FAR,0.717,NA,939,51.19,94.333,Slat
MAXENT.Phillips_RUN2_PA2,ACCURACY,0.849,NA,924,52.381,94,Slat
MAXENT.Phillips_RUN2_PA2,SR,0.717,NA,939,51.19,94.333,Slat
GLM_RUN2_PA2,TSS,0.54,NA,539,75,79,Slat
GLM_RUN2_PA2,ROC,0.819,NA,501,78.571,75.667,Slat
GLM_RUN2_PA2,FAR,0.581,NA,803,42.857,91.333,Slat
GLM_RUN2_PA2,ACCURACY,0.815,NA,693,64.286,86.667,Slat
GLM_RUN2_PA2,SR,0.581,NA,803,42.857,91.333,Slat
ANN_RUN2_PA2,TSS,0.669,NA,395,92.857,74,Slat
ANN_RUN2_PA2,ROC,0.887,NA,397.5,92.857,74,Slat
ANN_RUN2_PA2,FAR,0.8,NA,948,9.524,99.333,Slat
ANN_RUN2_PA2,ACCURACY,0.836,NA,810,52.381,92,Slat
ANN_RUN2_PA2,SR,0.8,NA,948,9.524,99.333,Slat
RF_RUN2_PA2,TSS,0.75,NA,196,91.667,83.333,Slat
RF_RUN2_PA2,ROC,0.941,NA,199,91.667,83.333,Slat
RF_RUN2_PA2,FAR,0.933,NA,990,33.333,99,Slat
RF_RUN2_PA2,ACCURACY,0.893,NA,906,60.714,97.333,Slat
RF_RUN2_PA2,SR,0.933,NA,990,33.333,99,Slat
GAM_RUN2_PA2,TSS,0.715,NA,411.5,90.476,81,Slat
GAM_RUN2_PA2,ROC,0.905,NA,411.5,90.476,81,Slat
GAM_RUN2_PA2,FAR,0.76,NA,931,46.429,96,Slat
GAM_RUN2_PA2,ACCURACY,0.87,NA,903,60.714,94.333,Slat
GAM_RUN2_PA2,SR,0.76,NA,931,46.429,96,Slat
MAXENT.Phillips_RUN3_PA2,TSS,0.664,NA,121,85.714,80.667,Slat
MAXENT.Phillips_RUN3_PA2,ROC,0.903,NA,74.5,89.286,77.667,Slat
MAXENT.Phillips_RUN3_PA2,FAR,0.871,NA,990,32.143,98.667,Slat
MAXENT.Phillips_RUN3_PA2,ACCURACY,0.865,NA,606,57.143,94.667,Slat
MAXENT.Phillips_RUN3_PA2,SR,0.871,NA,990,32.143,98.667,Slat
GLM_RUN3_PA2,TSS,0.593,NA,644,75,84.333,Slat
GLM_RUN3_PA2,ROC,0.847,NA,645,75,84.333,Slat
GLM_RUN3_PA2,FAR,0.63,NA,716,69.048,88.667,Slat
GLM_RUN3_PA2,ACCURACY,0.844,NA,716,69.048,88.667,Slat
GLM_RUN3_PA2,SR,0.63,NA,716,69.048,88.667,Slat
ANN_RUN3_PA2,TSS,0.721,NA,272,96.429,75.667,Slat
ANN_RUN3_PA2,ROC,0.915,NA,269.5,96.429,75.667,Slat
ANN_RUN3_PA2,FAR,1,NA,956.5,7.143,100,Slat
ANN_RUN3_PA2,ACCURACY,0.857,NA,806,71.429,89.667,Slat
ANN_RUN3_PA2,SR,1,NA,956.5,7.143,100,Slat
RF_RUN3_PA2,TSS,0.8,NA,228,94.048,85.667,Slat
RF_RUN3_PA2,ROC,0.962,NA,235,94.048,86.333,Slat
RF_RUN3_PA2,FAR,0.977,NA,990,52.381,99.667,Slat
RF_RUN3_PA2,ACCURACY,0.914,NA,945,64.286,99.333,Slat
RF_RUN3_PA2,SR,0.977,NA,990,52.381,99.667,Slat
GAM_RUN3_PA2,TSS,0.692,NA,442,86.905,82.333,Slat
GAM_RUN3_PA2,ROC,0.892,NA,442.5,86.905,82.333,Slat
GAM_RUN3_PA2,FAR,0.722,NA,946,15.476,98,Slat
GAM_RUN3_PA2,ACCURACY,0.87,NA,770,77.381,89.667,Slat
GAM_RUN3_PA2,SR,0.722,NA,946,15.476,98,Slat
MAXENT.Phillips_RUN4_PA2,TSS,0.617,NA,30,77.381,84,Slat
MAXENT.Phillips_RUN4_PA2,ROC,0.852,NA,35,77.381,84.667,Slat
MAXENT.Phillips_RUN4_PA2,FAR,0.872,NA,960,40.476,98.333,Slat
MAXENT.Phillips_RUN4_PA2,ACCURACY,0.875,NA,384,58.333,95.667,Slat
MAXENT.Phillips_RUN4_PA2,SR,0.872,NA,960,40.476,98.333,Slat
GLM_RUN4_PA2,TSS,0.578,NA,502,82.143,75.667,Slat
GLM_RUN4_PA2,ROC,0.824,NA,505,82.143,75.667,Slat
GLM_RUN4_PA2,FAR,0.535,NA,672,63.095,84.667,Slat
GLM_RUN4_PA2,ACCURACY,0.799,NA,672,63.095,84.667,Slat
GLM_RUN4_PA2,SR,0.535,NA,672,63.095,84.667,Slat
ANN_RUN4_PA2,TSS,0.717,NA,342,94.048,77.667,Slat
ANN_RUN4_PA2,ROC,0.903,NA,342,94.048,77.667,Slat
ANN_RUN4_PA2,FAR,0.714,NA,920,29.762,96.667,Slat
ANN_RUN4_PA2,ACCURACY,0.852,NA,717,72.619,88.667,Slat
ANN_RUN4_PA2,SR,0.714,NA,920,29.762,96.667,Slat
RF_RUN4_PA2,TSS,0.813,NA,340,91.667,89.667,Slat
RF_RUN4_PA2,ROC,0.963,NA,340,91.667,89.667,Slat
RF_RUN4_PA2,FAR,0.933,NA,970,50,98.667,Slat
RF_RUN4_PA2,ACCURACY,0.922,NA,540,85.714,94,Slat
RF_RUN4_PA2,SR,0.933,NA,970,50,98.667,Slat
GAM_RUN4_PA2,TSS,0.7,NA,436,83.333,86.667,Slat
GAM_RUN4_PA2,ROC,0.902,NA,439.5,83.333,87,Slat
GAM_RUN4_PA2,FAR,0.853,NA,945,34.524,98,Slat
GAM_RUN4_PA2,ACCURACY,0.878,NA,852,60.714,95.333,Slat
GAM_RUN4_PA2,SR,0.853,NA,945,34.524,98,Slat
MAXENT.Phillips_RUN5_PA2,TSS,0.577,NA,293,66.667,91,Slat
MAXENT.Phillips_RUN5_PA2,ROC,0.83,NA,293,66.667,91,Slat
MAXENT.Phillips_RUN5_PA2,FAR,0.79,NA,869,58.333,95.667,Slat
